time,rain,water_1,water_2,water_3,flow_1,flow_2,flow_3,storage_1,storage_2,storage_3
2026-05-11 20:10:00,0.0,0.0224696,0.013799732,0.0,0.0,0.0,-0.027616402,0.0,0.0,0.0
2026-05-11 20:20:00,0.0,0.022469586,0.013799722,0.0,0.0,0.0,-0.006108128,0.0,0.0,0.0
2026-05-11 20:30:00,0.0,0.02246957,0.013799714,0.0,0.0,0.0,0.028364878,0.0,0.0,0.0
2026-05-11 20:40:00,0.0,0.022469558,0.013799705,0.0,0.0,0.0,-0.019095713,0.0,0.0,0.0
2026-05-11 20:50:00,0.0,0.022469543,0.013799696,0.0,0.0,0.0,-0.0077610062,0.0,0.0,0.0
2026-05-11 21:00:00,0.0,0.022469528,0.013799688,0.0,0.0,0.0,0.023020172,0.0,0.0,0.0
2026-05-11 21:10:00,0.0,0.022469515,0.013799679,0.0,0.0,0.0,-0.013363231,0.0,0.0,0.0
2026-05-11 21:20:00,0.0,0.0224695,0.013799671,0.0,0.0,0.0,-0.018554904,0.0,0.0,0.0
2026-05-11 21:30:00,0.0,0.022469487,0.013799664,0.0,0.0,0.0,-0.051649872,0.0,0.0,0.0
2026-05-11 21:40:00,0.0,0.022469474,0.013799655,0.0,0.0,0.0,0.0107063,0.0,0.0,0.0
2026-05-11 21:50:00,0.0,0.02246946,0.013799647,0.0,0.0,0.0,0.032155994,0.0,0.0,0.0
2026-05-11 22:00:00,0.0,0.022469446,0.013799639,0.0,0.0,0.0,-0.024044394,0.0,0.0,0.0
2026-05-11 22:10:00,0.0,0.022469433,0.013799632,0.0,0.0,0.0,-0.019784758,0.0,0.0,0.0
2026-05-11 22:20:00,0.0,0.022469422,0.0137996245,0.0,0.0,0.0,0.036295373,0.0,0.0,0.0
2026-05-11 22:30:00,0.0,0.022469409,0.013799617,0.0,0.0,0.0,-0.014788982,0.0,0.0,0.0
2026-05-11 22:40:00,0.0,0.022469396,0.01379961,0.0,0.0,0.0,-0.01758018,0.0,0.0,0.0
2026-05-11 22:50:00,0.0,0.022469385,0.013799602,0.0,0.0,0.0,0.02760845,0.0,0.0,0.0
2026-05-11 23:00:00,0.0,0.022469372,0.013799595,0.0,0.0,0.0,-0.008933243,0.0,0.0,0.0
2026-05-11 23:10:00,0.0,0.02246936,0.013799588,0.0,0.0,0.0,-0.011703691,0.0,0.0,0.0
2026-05-11 23:20:00,0.0,0.022469347,0.013799581,0.0,0.0,0.0,-0.032737035,0.0,0.0,0.0
2026-05-11 23:30:00,0.0,0.022469336,0.013799574,0.0,0.0,0.0,0.03722334,0.0,0.0,0.0
2026-05-11 23:40:00,0.0,0.022469325,0.013799567,0.0,0.0,0.0,-0.005203047,0.0,0.0,0.0
2026-05-11 23:50:00,0.0,0.022469314,0.01379956,0.0,0.0,0.0,-0.026349947,0.0,0.0,0.0
2026-05-12 00:00:00,0.0,0.022469303,0.013799554,0.0,0.0,0.0,0.026981706,0.0,0.0,0.0
